avd,cell_id,n,sum_rv,area_m2,unit_price_per_m2,unit_price_per_km2
2021,1720,15,1986800,1000000,1.9868,1986800
2021,1721,7,50750,1000000,0.05075,50750
2021,1722,70,1071450,1000000,1.07145,1071450
2021,1723,65,1108750,1000000,1.10875,1108750
2021,1724,4,53750,1000000,0.05375,53750
2021,1725,71,1044700,1000000,1.0447,1044700
2021,1726,196,6720250,1000000,6.72025,6720250
2021,1727,108,4745800,1000000,4.7458,4745800
2021,1728,1,20750,1000000,0.02075,20750
2021,1729,13,108050,1000000,0.10805,108050
2021,1730,36,567150,1000000,0.56715,567150
2021,1731,22,394700,1000000,0.3947,394700
2021,1732,162,3082225,999999.9999999404,3.0822250000001836,3082225.000000184
2021,1733,146,4220350,1000000,4.22035,4220350
2021,1734,160,7207550,1000000,7.20755,7207550
2021,1735,130,5393600,1000000,5.3936,5393600
2021,1736,90,974600,1000000,0.9746,974600
2021,1737,152,3864900,1000000,3.8649,3864900
2021,1738,62,858150,1000000,0.85815,858150
2021,1739,178,3283850,1000000,3.28385,3283850
2021,1740,55,806150,1000000,0.80615,806150
2021,1741,231,5210750,1000000,5.21075,5210750
2021,1742,267,7159780,1000000,7.15978,7159780
2021,1743,261,7167825,1000000,7.167825,7167825
2021,1744,124,1617775,1000000.0000000298,1.6177749999999518,1617774.9999999518
2021,1745,1,39750,999999.9999999106,0.03975000000000355,39750.00000000355
2021,1746,64,774350,1000000,0.77435,774350
2021,1747,167,2548900,1000000,2.5489,2548900
2021,1748,168,3281120,1000000,3.28112,3281120
2021,1749,89,1046850,1000000,1.04685,1046850
2021,1750,268,4572150,1000000,4.57215,4572150
2021,1751,32,312600,990456.9095152902,0.31561191304423347,315611.91304423346
2021,1752,117,3059150,992796.0904210033,3.0813477505765987,3081347.750576599
2021,1753,34,575950,1000000,0.57595,575950
2021,1754,15,190800,1000000,0.1908,190800
2021,1755,25,302750,1000000,0.30275,302750
2021,1756,31,392900,1000000,0.3929,392900
2021,1757,45,725075,1000000,0.725075,725075
2021,1758,56,543300,1000000,0.5433,543300
2021,1760,25,268000,1000000,0.268,268000
2021,1761,67,1313650,1000000,1.31365,1313650
2021,1764,14,196700,1000000,0.1967,196700
2021,1775,52,833675,1000000,0.833675,833675
2021,1777,24,887600,1000000,0.8876,887600
2021,1778,16,201250,1000000,0.20125,201250
2021,1779,10,197750,1000000,0.19775,197750
2021,1780,50,586950,1000000,0.58695,586950
2021,1781,112,3366850,1000000,3.36685,3366850
2021,1782,4,42050,1000000,0.04205,42050
2021,1783,7,159750,1000000,0.15975,159750
2021,1784,19,417250,1000000,0.41725,417250
2021,1785,29,402500,1000000,0.4025,402500
2021,1786,64,2112200,1000000,2.1122,2112200
2021,1787,17,566050,1000000,0.56605,566050
2021,1788,120,2356550,1000000,2.35655,2356550
2021,1789,9,117050,1000000,0.11705,117050
2021,1790,27,3502400,1000000,3.5024,3502400
2021,1791,30,580050,999999.9999999404,0.5800500000000346,580050.0000000346
2021,1792,65,1040750,1000000,1.04075,1040750
2021,1793,13,325000,1000000,0.325,325000
2021,1795,10,144950,1000000,0.14495,144950
2021,1796,125,2288850,1000000,2.28885,2288850
2021,1797,218,5429350,1000000,5.42935,5429350
2021,1798,282,8665750,1000000,8.66575,8665750
2021,1799,163,2180750,1000000,2.18075,2180750
2021,1800,133,2749100,1000000,2.7491,2749100
2021,1801,213,4627950,1000000,4.62795,4627950
2021,1802,93,1495450,1000000,1.49545,1495450
2021,1803,8,63900,1000000.0000000298,0.0638999999999981,63899.9999999981
2021,1805,133,5363700,1000000,5.3637,5363700
2021,1806,95,1831625,1000000,1.831625,1831625
2021,1807,13,133400,1000000,0.1334,133400
2021,1809,8,43725,1000000,0.043725,43725
2021,1810,113,2550000,994220.6649542912,2.5648229712839803,2564822.9712839806
2021,1811,330,12053300,1000000,12.0533,12053300
2021,1812,96,1274150,1000000,1.27415,1274150
2021,1813,19,312000,1000000,0.312,312000
2021,1814,37,310900,1000000,0.3109,310900
2021,1815,32,410350,1000000,0.41035,410350
2021,1816,51,531200,1000000,0.5312,531200
2021,1817,9,109550,1000000,0.10955,109550
2021,1818,6,45950,1000000,0.04595,45950
2021,1819,19,285600,1000000,0.2856,285600
2021,1820,27,427650,1000000,0.42765,427650
2021,1821,53,722650,1000000,0.72265,722650
2021,1822,27,255550,1000000,0.25555,255550
2021,1823,161,3965950,1000000,3.96595,3965950
2021,1824,6,63550,1000000,0.06355,63550
2021,1825,1,10750,1000000,0.01075,10750
2021,1834,4,33300,1000000,0.0333,33300
2021,1835,120,4246400,1000000,4.2464,4246400
2021,1836,99,1793700,1000000,1.7937,1793700
2021,1837,69,1105850,1000000,1.10585,1105850
2021,1839,137,2393900,1000000,2.3939,2393900
2021,1840,17,260250,1000000,0.26025,260250
2021,1841,18,297500,1000000,0.2975,297500
2021,1842,6,280100,1000000,0.2801,280100
2021,1843,12,183500,1000000,0.1835,183500
2021,1844,81,1490350,1000000,1.49035,1490350
2021,1846,36,570900,1000000,0.5709,570900
2021,1848,15,246450,1000000,0.24645,246450
2021,1849,22,5666750,1000000,5.66675,5666750
2021,1850,21,214950,999999.9999999404,0.21495000000001283,214950.0000000128
2021,1851,144,5332825,1000000,5.332825,5332825
2021,1852,2,30900,1000000,0.0309,30900
2021,1854,41,1289250,1000000,1.28925,1289250
2021,1855,71,957800,1000000,0.9578,957800
2021,1856,57,692125,1000000,0.692125,692125
2021,1857,167,3848500,1000000,3.8485,3848500
2021,1858,31,614850,1000000,0.61485,614850
2021,1859,29,349750,1000000,0.34975,349750
2021,1860,113,3027075,1000000,3.027075,3027075
2021,1861,5,134800,1000000,0.1348,134800
2021,1862,17,576250,1000000.0000000298,0.5762499999999828,576249.9999999829
2021,1863,133,1785800,999999.9999999106,1.7858000000001597,1785800.0000001595
2021,1864,120,1322275,1000000,1.322275,1322275
2021,1865,145,3055575,1000000,3.055575,3055575
2021,1866,29,464300,1000000,0.4643,464300
2021,1867,1,6700,1000000,0.0067,6700
2021,1869,66,1046200,1000000,1.0462,1046200
2021,1870,50,553550,1000000,0.55355,553550
2021,1871,81,1153500,1000000,1.1535,1153500
2021,1872,175,2431450,1000000,2.43145,2431450
2021,1873,102,3157150,1000000,3.15715,3157150
2021,1874,33,379400,1000000,0.3794,379400
2021,1875,32,1546500,1000000,1.5465,1546500
2021,1876,2,13800,1000000,0.0138,13800
2021,1877,39,537500,1000000,0.5375,537500
2021,1878,35,2473200,1000000,2.4732,2473200
2021,1879,37,514150,1000000,0.51415,514150
2021,1880,171,5922750,1000000,5.92275,5922750
2021,1881,24,281850,1000000,0.28185,281850
2021,1883,35,401450,1000000,0.40145,401450
2021,1885,1,6500,794138.2465545237,0.008184972866123914,8184.972866123915
2021,1893,4,29300,1000000,0.0293,29300
2021,1895,9,94350,1000000,0.09435,94350
2021,1896,34,917200,1000000,0.9172,917200
2021,1897,16,203650,1000000,0.20365,203650
2021,1898,18,224950,1000000,0.22495,224950
2021,1899,88,1367950,1000000,1.36795,1367950
2021,1900,187,11118600,1000000,11.1186,11118600
2021,1901,73,2541650,1000000,2.54165,2541650
2021,1902,72,1561100,1000000,1.5611,1561100
2021,1904,81,2188250,1000000,2.18825,2188250
2021,1905,53,844750,1000000,0.84475,844750
2021,1906,5,180350,1000000,0.18035,180350
2021,1907,57,1587050,1000000,1.58705,1587050
2021,1908,215,18984600,1000000,18.9846,18984600
2021,1909,42,1079450,999999.9999999404,1.0794500000000644,1079450.0000000643
2021,1910,97,3284950,1000000,3.28495,3284950
2021,1913,68,781850,1000000,0.78185,781850
2021,1914,12,183550,1000000,0.18355,183550
2021,1915,236,7773500,1000000,7.7735,7773500
2021,1916,31,271950,1000000,0.27195,271950
2021,1917,183,5976800,1000000,5.9768,5976800
2021,1918,80,2137650,1000000,2.13765,2137650
2021,1919,77,1503150,1000000,1.50315,1503150
2021,1921,96,1825650,1000000.0000000298,1.8256499999999456,1825649.9999999458
2021,1922,123,1779900,999999.9999999106,1.7799000000001592,1779900.000000159
2021,1923,225,5266600,1000000,5.2666,5266600
2021,1924,8,95150,1000000,0.09515,95150
2021,1925,58,1391950,1000000,1.39195,1391950
2021,1926,34,770700,1000000,0.7707,770700
2021,1927,20,283500,1000000,0.2835,283500
2021,1928,168,3164550,1000000,3.16455,3164550
2021,1929,66,2256550,1000000,2.25655,2256550
2021,1930,52,740750,1000000,0.74075,740750
2021,1931,8,82050,1000000,0.08205,82050
2021,1932,16,205500,1000000,0.2055,205500
2021,1933,121,2036550,1000000,2.03655,2036550
2021,1934,8,115600,1000000,0.1156,115600
2021,1935,19,288850,1000000,0.28885,288850
2021,1936,276,12287700,1000000,12.2877,12287700
2021,1937,65,796150,1000000,0.79615,796150
2021,1938,22,201600,1000000,0.2016,201600
2021,1939,21,291750,1000000,0.29175,291750
2021,1942,15,160650,1000000,0.16065,160650
2021,1949,7,61000,1000000,0.061,61000
2021,1952,1,35500,1000000,0.0355,35500
2021,1954,9,39700,1000000,0.0397,39700
2021,1956,124,3538700,1000000,3.5387,3538700
2021,1957,18,412750,1000000,0.41275,412750
2021,1959,102,1663275,1000000,1.663275,1663275
2021,1960,38,616300,1000000,0.6163,616300
2021,1961,25,523450,1000000,0.52345,523450
2021,1962,40,635350,1000000,0.63535,635350
2021,1963,37,1562700,1000000,1.5627,1562700
2021,1964,11,137900,1000000,0.1379,137900
2021,1965,106,1518250,1000000,1.51825,1518250
2021,1966,16,375750,1000000,0.37575,375750
2021,1967,178,2930950,1000000,2.93095,2930950
2021,1968,7,60450,999999.9999999404,0.060450000000003605,60450.0000000036
2021,1969,38,1017700,1000000,1.0177,1017700
2021,1970,81,1451100,1000000,1.4511,1451100
2021,1971,97,2354150,1000000,2.35415,2354150
2021,1972,83,2326000,1000000,2.326,2326000
2021,1973,140,4975350,1000000,4.97535,4975350
2021,1974,55,975150,1000000,0.97515,975150
2021,1975,224,7095410,1000000,7.09541,7095410
2021,1976,132,2213600,1000000,2.2136,2213600
2021,1977,161,2822520,1000000,2.82252,2822520
2021,1978,158,6683275,1000000,6.683275,6683275
2021,1979,4,126750,1000000,0.12675,126750
2021,1980,89,1450900,1000000.0000000298,1.4508999999999568,1450899.999999957
2021,1981,417,10076900,999999.9999999106,10.0769000000009,10076900.000000902
2021,1982,137,1529425,1000000,1.529425,1529425
2021,1983,6,43050,1000000,0.04305,43050
2021,1984,6,134500,1000000,0.1345,134500
2021,1985,16,161250,1000000,0.16125,161250
2021,1986,1,6800,1000000,0.0068,6800
2021,1987,49,723700,1000000,0.7237,723700
2021,1988,51,1734050,1000000,1.73405,1734050
2021,1989,9,497500,1000000,0.4975,497500
2021,1991,2,30250,1000000,0.03025,30250
2021,1992,25,735350,1000000,0.73535,735350
2021,1994,18,941350,1000000,0.94135,941350
2021,1995,152,8891600,1000000,8.8916,8891600
2021,1996,9,223000,1000000,0.223,223000
2021,1997,70,1087800,1000000,1.0878,1087800
2021,1998,25,424100,1000000,0.4241,424100
2021,1999,3,58050,1000000,0.05805,58050
2021,2008,39,321550,1000000,0.32155,321550
2021,2009,1,9200,1000000,0.0092,9200
2021,2013,76,1213450,1000000,1.21345,1213450
2021,2014,22,263000,1000000,0.263,263000
2021,2017,22,238900,1000000,0.2389,238900
2021,2018,77,1223200,1000000,1.2232,1223200
2021,2019,38,522500,1000000,0.5225,522500
2021,2020,40,680000,1000000,0.68,680000
2021,2021,41,1006250,1000000,1.00625,1006250
2021,2022,40,903400,1000000,0.9034,903400
2021,2023,192,4039575,1000000,4.039575,4039575
2021,2024,3,159000,1000000,0.159,159000
2021,2025,36,722600,1000000,0.7226,722600
2021,2026,3,26250,1000000,0.02625,26250
2021,2027,10,143500,999999.9999999404,0.14350000000000857,143500.00000000856
2021,2028,112,2155950,1000000,2.15595,2155950
2021,2029,21,275050,1000000,0.27505,275050
2021,2030,34,496450,1000000,0.49645,496450
2021,2031,30,673200,1000000,0.6732,673200
2021,2032,32,501700,1000000,0.5017,501700
2021,2033,30,287150,1000000,0.28715,287150
2021,2034,239,11965350,1000000,11.96535,11965350
2021,2035,126,1615050,1000000,1.61505,1615050
2021,2036,26,299250,1000000,0.29925,299250
2021,2037,186,4441850,1000000,4.44185,4441850
2021,2039,29,332600,1000000.0000000298,0.33259999999999007,332599.9999999901
2021,2040,44,601900,999999.9999999106,0.6019000000000538,601900.0000000538
2021,2041,64,694450,1000000,0.69445,694450
2021,2043,124,4147600,1000000,4.1476,4147600
2021,2044,52,756850,1000000,0.75685,756850
2021,2045,18,222150,1000000,0.22215,222150
2021,2046,14,151600,1000000,0.1516,151600
2021,2047,115,3321000,1000000,3.321,3321000
2021,2048,1,110000,1000000,0.11,110000
2021,2052,12,131850,1000000,0.13185,131850
2021,2053,26,338350,1000000,0.33835,338350
2021,2054,15,174400,1000000,0.1744,174400
2021,2055,8,163000,1000000,0.163,163000
2021,2056,23,2359650,1000000,2.35965,2359650
2021,2057,12,2661250,1000000,2.66125,2661250
2021,2058,29,420750,1000000,0.42075,420750
2021,2059,1,6300,1000000,0.0063,6300
2021,2071,66,2272850,1000000,2.27285,2272850
2021,2072,37,406400,936840.1849102676,0.43379864201590135,433798.6420159014
2021,2074,8,203500,1000000,0.2035,203500
2021,2075,48,1484800,1000000,1.4848,1484800
2021,2077,27,1077850,1000000,1.07785,1077850
2021,2078,11,134800,1000000,0.1348,134800
2021,2080,33,644800,1000000,0.6448,644800
2021,2081,167,5734150,1000000,5.73415,5734150
2021,2082,14,226450,1000000,0.22645,226450
2021,2083,22,286450,1000000,0.28645,286450
2021,2084,1,247000,1000000,0.247,247000
2021,2085,7,68000,1000000,0.068,68000
2021,2086,27,1220200,999999.9999999404,1.2202000000000728,1220200.0000000726
2021,2087,93,3282000,1000000,3.282,3282000
2021,2088,42,895700,1000000,0.8957,895700
2021,2090,2,19100,1000000,0.0191,19100
2021,2091,2,18400,1000000,0.0184,18400
2021,2092,102,1177550,1000000,1.17755,1177550
2021,2093,88,1395300,1000000,1.3953,1395300
2021,2094,3,29450,1000000,0.02945,29450
2021,2095,43,333300,1000000,0.3333,333300
2021,2096,142,2778400,1000000,2.7784,2778400
2021,2097,14,2146350,1000000,2.14635,2146350
2021,2099,7,382500,999999.9999999106,0.3825000000000342,382500.00000003417
2021,2100,48,573950,1000000,0.57395,573950
2021,2101,50,556800,1000000,0.5568,556800
2021,2102,38,718600,1000000,0.7186,718600
2021,2103,27,578200,1000000,0.5782,578200
2021,2104,50,760750,1000000,0.76075,760750
2021,2106,18,490850,894541.7809568048,0.5487166842838634,548716.6842838635
2021,2107,26,360300,923694.797374744,0.3900639053332525,390063.90533325257
2021,2111,19,235200,1000000,0.2352,235200
2021,2112,77,1979800,1000000,1.9798,1979800
2021,2113,22,259050,1000000,0.25905,259050
2021,2115,8,94600,1000000,0.0946,94600
2021,2116,8,1532400,1000000,1.5324,1532400
2021,2117,1,8900,1000000,0.0089,8900
2021,2118,15,185300,911721.8046621084,0.20324182119201778,203241.8211920178
2021,2136,1,12000,1000000,0.012,12000
2021,2138,76,2368850,1000000,2.36885,2368850
2021,2139,8,130050,1000000,0.13005,130050
2021,2140,122,3250500,1000000,3.2505,3250500
2021,2141,31,421400,1000000,0.4214,421400
2021,2142,94,2452850,1000000,2.45285,2452850
2021,2143,44,1446750,1000000,1.44675,1446750
2021,2146,10,127450,1000000,0.12745,127450
2021,2147,201,5504100,1000000,5.5041,5504100
2021,2148,46,759200,1000000,0.7592,759200
2021,2149,40,490500,1000000,0.4905,490500
2021,2150,74,4297450,1000000,4.29745,4297450
2021,2151,43,343300,1000000,0.3433,343300
2021,2152,138,4373300,1000000,4.3733,4373300
2021,2153,21,192100,1000000,0.1921,192100
2021,2154,46,551600,1000000,0.5516,551600
2021,2155,123,3124200,1000000,3.1242,3124200
2021,2156,14,103010,1000000,0.10301,103010
2021,2157,26,3215150,1000000.0000000298,3.215149999999904,3215149.9999999045
2021,2158,120,2504400,999999.9999999106,2.504400000000224,2504400.000000224
2021,2159,11,1465700,1000000,1.4657,1465700
2021,2160,4,45400,1000000,0.0454,45400
2021,2161,43,709500,1000000,0.7095,709500
2021,2162,46,954800,988628.1648048034,0.9657827219483651,965782.7219483652
2021,2167,40,616250,821889.0450776592,0.7497970725984934,749797.0725984934
2021,2168,4,79500,1000000,0.0795,79500
2021,2171,10,77600,1000000,0.0776,77600
2021,2175,79,1434400,1000000,1.4344,1434400
2021,2176,21,244250,1000000,0.24425,244250
2021,2197,1,22750,1000000,0.02275,22750
2021,2200,17,296450,1000000,0.29645,296450
2021,2205,3,24700,1000000,0.0247,24700
2021,2206,21,396300,1000000,0.3963,396300
2021,2207,16,211250,1000000,0.21125,211250
2021,2208,18,154200,1000000,0.1542,154200
2021,2210,25,393490,1000000,0.39349,393490
2021,2211,77,1441050,1000000,1.44105,1441050
2021,2212,12,96700,1000000,0.0967,96700
2021,2213,21,180000,1000000,0.18,180000
2021,2214,133,4726551,1000000,4.726551,4726551
2021,2215,45,1847400,1000000,1.8474,1847400
2021,2217,71,1413000,999999.9999999106,1.4130000000001264,1413000.0000001262
2021,2218,1,12000,1000000,0.012,12000
2021,2219,30,469750,1000000,0.46975,469750
2021,2222,4,48500,87842.02699210215,0.5521275141380858,552127.5141380859
2021,2258,1,10250,797553.158956429,0.012851807913859653,12851.807913859653
2021,2265,86,2956850,1000000,2.95685,2956850
2021,2266,7,555100,1000000,0.5551,555100
2021,2267,17,157000,1000000,0.157,157000
2021,2268,104,4065400,1000000,4.0654,4065400
2021,2269,57,1438850,1000000,1.43885,1438850
2021,2270,32,457250,1000000,0.45725,457250
2021,2271,93,1694400,1000000,1.6944,1694400
2021,2272,19,237550,1000000,0.23755,237550
2021,2273,15,192500,1000000,0.1925,192500
2021,2274,106,1277900,1000000,1.2779,1277900
2021,2276,9,98050,999999.9999999106,0.09805000000000877,98050.00000000876
2021,2277,12,152600,1000000,0.1526,152600
2021,2278,116,2485600,1000000,2.4856,2485600
2021,2293,1,4750,816740.017226994,0.0058158041724553425,5815.804172455342
2021,2321,1,9000,1000000,0.009,9000
2021,2322,15,174150,999999.9999999404,0.17415000000001038,174150.0000000104
2021,2323,28,574600,1000000,0.5746,574600
2021,2324,1,13250,1000000,0.01325,13250
2021,2325,85,1245900,1000000,1.2459,1245900
2021,2327,2,27500,1000000,0.0275,27500
2021,2329,11,715200,1000000,0.7152,715200
2021,2330,20,205500,1000000,0.2055,205500
2021,2331,15,257300,1000000,0.2573,257300
2021,2332,53,1245400,1000000,1.2454,1245400
2021,2333,71,1218950,1000000,1.21895,1218950
2021,2334,15,93610,1000000.0000000298,0.09360999999999721,93609.99999999722
2021,2336,7,78650,905654.5140587091,0.08684327056189277,86843.27056189277
2021,2381,118,3810900,999999.9999999404,3.810900000000227,3810900.0000002272
2021,2382,44,1004400,1000000,1.0044,1004400
2021,2383,59,479250,1000000,0.47925,479250
2021,2384,57,968050,1000000,0.96805,968050
2021,2385,57,1691000,1000000,1.691,1691000
2021,2386,46,758700,1000000,0.7587,758700
2021,2388,7,70500,1000000,0.0705,70500
2021,2389,30,846750,1000000,0.84675,846750
2021,2390,188,9853850,1000000,9.85385,9853850
2021,2391,39,6925000,1000000,6.925,6925000
2021,2392,42,709350,1000000,0.70935,709350
2021,2393,5,69850,1000000.0000000298,0.06984999999999791,69849.99999999792
2021,2394,1,1600,999999.9999999106,0.001600000000000143,1600.000000000143
2021,2440,31,619950,827096.1169675868,0.7495501275872818,749550.1275872817
2021,2448,61,662100,1000000,0.6621,662100
2021,2449,57,543350,1000000,0.54335,543350
2021,2450,12,153450,1000000,0.15345,153450
2021,2451,83,1555000,1000000,1.555,1555000
2021,2452,18,174700,1000000.0000000298,0.1746999999999948,174699.9999999948
2021,2501,8,135000,638245.4606728647,0.21151736803216342,211517.36803216342
2021,2503,1,17750,1000000,0.01775,17750
2021,2505,1,1950,1000000,0.00195,1950
2021,2507,3,58000,1000000,0.058,58000
2021,2508,44,646800,1000000,0.6468,646800
2021,2509,2,16400,1000000,0.0164,16400
2021,2510,80,1144800,1000000,1.1448,1144800
2021,2511,53,924300,1000000.0000000298,0.9242999999999725,924299.9999999725
2021,2512,16,216900,999999.9999999106,0.21690000000001938,216900.00000001938
2021,2563,1,8100,1000000,0.0081,8100
2021,2564,21,57025,1000000,0.057025,57025
2021,2569,14,137800,1000000,0.1378,137800
2021,2570,24,353750,1000000.0000000298,0.35374999999998946,353749.99999998946
2021,2624,12,116825,997818.4668486416,0.11708041480627468,117080.41480627468
2021,2625,5,31100,914084.0491821766,0.034023129522744555,34023.12952274456
2021,2626,1,1350,672200.3316858113,0.0020083298629358527,2008.3298629358526
